"","election_date","state","county_name","jurisdiction","jurisdiction_type","precinct_id","precinct_name","polling_place_id","location_type","name","address","notes","source","source_date","source_notes","location_category"
"109","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100403-1","BETHEL PARK 04 03",NA,"election_day","BETHEL PARK COMMUNITY CENTER 1ST FL","5151 PARK AVE, BETHEL PARK, PA 15102","1100403","ORR","2020-11-02",NA,"RELIGIOUS"
"110","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100501-1","BETHEL PARK 05 01",NA,"election_day","ABRAHAM LINCOLN ELEMENTARY","1524 HAMILTON RD, BETHEL PARK, PA 15234","1100501","ORR","2020-11-02",NA,"RELIGIOUS"
"111","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100502-1","BETHEL PARK 05 02",NA,"election_day","BETHEL PARK VOLUNTEER FIRE CO-MILFORD STATION","2310 MILFORD DR, BETHEL PARK, PA 15102","1100502","ORR","2020-11-02",NA,"RELIGIOUS"
"112","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100503-1","BETHEL PARK 05 03",NA,"election_day","SOUTH HILLS ASSEMBLY OF GOD LARGE LOBB","2725 BETHEL CHURCH RD, BETHEL PARK, PA 15102","1100503","ORR","2020-11-02",NA,"SCHOOL"
"113","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100601-1","BETHEL PARK 06 01",NA,"election_day","BETHEL MASONIC HALL WILAMIT ST/MCNARY ENT","3601 INDUSTRIAL BLVD, BETHEL PARK, PA 15102","1100601","ORR","2020-11-02",NA,"SCHOOL"
"114","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100602-1","BETHEL PARK 06 02",NA,"election_day","BETHEL MASONIC HALL WILAMIT ST/MCNARY ENT","3601 INDUSTRIAL BLVD, BETHEL PARK, PA 15102","1100602","ORR","2020-11-02",NA,"GOV BLDG"
"115","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100603-1","BETHEL PARK 06 03",NA,"election_day","BETHEL MASONIC HALL WILAMIT ST/MCNARY ENT","3601 INDUSTRIAL BLVD, BETHEL PARK, PA 15102","1100603","ORR","2020-11-02",NA,"RELIGIOUS"
"116","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100701-1","BETHEL PARK 07 01",NA,"election_day","RUTHFRED LUTHERAN CHURCH","3401 SOUTH PARK RD, BETHEL PARK, PA 15102","1100701","ORR","2020-11-02",NA,"SCHOOL"
"117","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100702-1","BETHEL PARK 07 02",NA,"election_day","BETHEL PARK PRESBYTERIAN CHURCH AUD","2999 BETHEL CHURCH RD, BETHEL PARK, PA 15102","1100702","ORR","2020-11-02",NA,"RELIGIOUS"
"118","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100703-1","BETHEL PARK 07 03",NA,"election_day","BETHEL PARK PRESBYTERIAN CHURCH AUD","2999 BETHEL CHURCH RD, BETHEL PARK, PA 15102","1100703","ORR","2020-11-02",NA,"FIRE DEPT"
"119","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100801-1","BETHEL PARK 08 01",NA,"election_day","PATHFINDER SCHOOL","50 DONATI RD RD, BETHEL PARK, PA 15102","1100801","ORR","2020-11-02",NA,"FIRE DEPT"
"120","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100802-1","BETHEL PARK 08 02",NA,"election_day","PATHFINDER SCHOOL","50 DONATI RD, BETHEL PARK, PA 15102","1100802","ORR","2020-11-02",NA,"FIRE DEPT"
"121","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100803-1","BETHEL PARK 08 03",NA,"election_day","BETHEL PARK MUNICIPAL BUILDING COUNCIL CHAMBERS","5100 WEST LIBRARY AVE, BETHEL PARK, PA 15102","1100803","ORR","2020-11-02",NA,"FIRE DEPT"
"122","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100804-1","BETHEL PARK 08 04",NA,"election_day","BETHEL PARK PRESBYTERIAN CHURCH RM 107","2999 BETHEL CHURCH RD, BETHEL PARK, PA 15102","1100804","ORR","2020-11-02",NA,"APT"
"123","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100901-1","BETHEL PARK 09 01",NA,"election_day","GEORGE WASHINGTON ELEMENTARY GYM","515 CLIFTON RD, BETHEL PARK, PA 15102","1100901","ORR","2020-11-02",NA,"GOV BLDG"
"124","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100902-1","BETHEL PARK 09 02",NA,"election_day","WILLIAM PENN ELEMENTARY LIBRARY","110 WOODLET LANE, BETHEL PARK, PA 15102","1100902","ORR","2020-11-02",NA,"RELIGIOUS"
"125","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1100903-1","BETHEL PARK 09 03",NA,"election_day","JOHN MCMILLAN PRESBYTERIAN CHURCH","875 CLIFTON RD, BETHEL PARK, PA 15102","1100903","ORR","2020-11-02",NA,"SENIOR"
"126","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1110001-1","BLAWNOX 00 01",NA,"election_day","BLAWNOX FIRE DEPARTMENT","376 FREEPORT RD, PITTSBURGH, PA 15238","1110001","ORR","2020-11-02",NA,"RELIGIOUS"
"127","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1120100-1","BRACKENRIDGE 01 00",NA,"election_day","PIONEER HOSE COMPANY","124 MORGAN ST, BRACKENRIDGE, PA 15014","1120100","ORR","2020-11-02",NA,"SCHOOL"
"128","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1120200-1","BRACKENRIDGE 02 00",NA,"election_day","PIONEER HOSE COMPANY","124 MORGAN, BRACKENRIDGE, PA 15014","1120200","ORR","2020-11-02",NA,"OTHER"
"129","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1120300-1","BRACKENRIDGE 03 00",NA,"election_day","PIONEER HOSE COMPANY","124 MORGAN ST, BRACKENRIDGE, PA 15104","1120300","ORR","2020-11-02",NA,"SCHOOL"
"130","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1130100-1","BRADDOCK 01 00",NA,"election_day","LUNDINE APARTMENTS LOBBY","125 COREY AVE, BRADDOCK, PA 15104","1130100","ORR","2020-11-02",NA,"OTHER"
"131","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1130200-1","BRADDOCK 02 00",NA,"election_day","BRADDOCK BORO BLDG. COUNCIL CHAMBERS","415 SIXTH ST, BRADDOCK, PA 15104","1130200","ORR","2020-11-02",NA,"SCHOOL"
"132","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1130300-1","BRADDOCK 03 00",NA,"election_day","NEW HOPE BAPTIST CHURCH","445 SIXTH ST, BRADDOCK, PA 15104","1130300","ORR","2020-11-02",NA,"GOV BLDG"
"133","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1140001-1","BRADDOCK HL 00 01",NA,"election_day","BORO BUILDING - FORMER ELEMENTARY SCHO","1300 BRINTON RD, PITTSBURGH, PA 15221","1140001","ORR","2020-11-02",NA,"RELIGIOUS"
"134","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1140002-1","BRADDOCK HL 00 02",NA,"election_day","BRADDOCK HILLS SENIOR CENTER","2794 COLUMBIA AVE, PITTSBURGH, PA 15221","1140002","ORR","2020-11-02",NA,"SCHOOL"
"135","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1150001-1","BRADFORDWOOD 00 01",NA,"election_day","BRADFORD WOODS COMMUNITY CHURCH","4836 WEXFORD RUN RD, BRADFORD WOODS, PA 15015","1150001","ORR","2020-11-02",NA,"LIBRARY"
"136","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160001-1","BRENTWOOD 00 01",NA,"election_day","MOORE ELEMENTARY SCHOOL GYM","3809 DALEWOOD ST, PITTSBURGH, PA 15227","1160001","ORR","2020-11-02",NA,"FIRE DEPT"
"137","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160002-1","BRENTWOOD 00 02",NA,"election_day","CONCORDIA LUTHERN ED BLDG LOWER LEVEL","3109 BROWNSVILLE RD, PITTSBURGH, PA 15227","1160002","ORR","2020-11-02",NA,"FIRE DEPT"
"138","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160003-1","BRENTWOOD 00 03",NA,"election_day","ELROY ELEMENTARY CAFE RM 108","3129 ELROY AVE, PITTSBURGH, PA 15227","1160003","ORR","2020-11-02",NA,"OTHER"
"139","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160004-1","BRENTWOOD 00 04",NA,"election_day","RESIDENT'S GARAGE","3209 WILLETT RD, PITTSBURGH, PA 15227","1160004","ORR","2020-11-02",NA,"OTHER"
"140","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160005-1","BRENTWOOD 00 05",NA,"election_day","ELROY ELEMENTARY CAFE RM 109","3129 ELROY AVE, PITTSBURGH, PA 15227","1160005","ORR","2020-11-02",NA,"GOV BLDG"
"141","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160006-1","BRENTWOOD 00 06",NA,"election_day","BRENTWOOD MUNICIPAL BUILDING","3624 BROWNSVILLE RD, PITTSBURGH, PA 15227","1160006","ORR","2020-11-02",NA,"GOV BLDG"
"142","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160007-1","BRENTWOOD 00 07",NA,"election_day","ST SYLVESTER GYM SCHOOL GYM","32 W WILLOCK RD, PITTSBURGH, PA 15227","1160007","ORR","2020-11-02",NA,"GOV BLDG"
"143","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160008-1","BRENTWOOD 00 08",NA,"election_day","ST PETER'S EPISCOPAL KINDER RM","4048 BROWNSVILLE RD, PITTSBURGH, PA 15227","1160008","ORR","2020-11-02",NA,"GOV BLDG"
"144","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160009-1","BRENTWOOD 00 09",NA,"election_day","MOORE ELEMENTARY SCHOOL GYM","3809 DALEWOOD ST, PITTSBURGH, PA 15227","1160009","ORR","2020-11-02",NA,"CLUB"
"145","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1160010-1","BRENTWOOD 00 10",NA,"election_day","BRENTWOOD LIBRARY - LOWER LEVEL","3501 BROWNSVILLE RD, PITTSBURGH, PA 15227","1160010","ORR","2020-11-02",NA,"CLUB"
"146","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1170001-1","BRIDGEVILLE 00 01",NA,"election_day","BRIDGEVILLE VOL FIRE CO. LOBBY","370 COMMERCIAL ST, BRIDGEVILLE, PA 15017","1170001","ORR","2020-11-02",NA,"LIBRARY"
"147","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1170002-1","BRIDGEVILLE 00 02",NA,"election_day","BRIDGEVILLE VOL FIRE CO. LOBBY","370 COMMERCIAL ST, BRIDGEVILLE, PA 15017","1170002","ORR","2020-11-02",NA,"LIBRARY"
"148","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1170003-1","BRIDGEVILLE 00 03",NA,"election_day","GOODWILL MANOR GYM","601 MCMILLAN ST, BRIDGEVILLE, PA 15017","1170003","ORR","2020-11-02",NA,"SCHOOL"
"149","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1170004-1","BRIDGEVILLE 00 04",NA,"election_day","GOODWILL MANOR GYM","601 MCMILLAN ST, BRIDGEVILLE, PA 15017","1170004","ORR","2020-11-02",NA,"SCHOOL"
"150","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180101-1","CARNEGIE 01 01",NA,"election_day","CARNEGIE BOROUGH BLDG","1 VETERANS WAY, CARNEGIE, PA 15106","1180101","ORR","2020-11-02",NA,"GOV BLDG"
"151","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180102-1","CARNEGIE 01 02",NA,"election_day","CARNEGIE BOROUGH BUILDING-COUNCIL CHAMBERS","1 VETERANS WAY, CARNEGIE, PA 15106","1180102","ORR","2020-11-02",NA,"SCHOOL"
"152","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180103-1","CARNEGIE 01 03",NA,"election_day","CARNEGIE BOROUGH BUILDING-COUNCIL CHAMBERS","1 VETERANS WAY, CARNEGIE, PA 15106","1180103","ORR","2020-11-02",NA,"LIBRARY"
"153","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180104-1","CARNEGIE 01 04",NA,"election_day","CARNEGIE BOROUGH BLDG","1 VETERANS WAY, CARNEGIE, PA 15106","1180104","ORR","2020-11-02",NA,"SCHOOL"
"154","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180201-1","CARNEGIE 02 01",NA,"election_day","UKRAINIAN AMERICAN CITIZENS CLUB SOCIAL HALL","302 MANSFIELD BLVD, CARNEGIE, PA 15106","1180201","ORR","2020-11-02",NA,"SCHOOL"
"155","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180202-1","CARNEGIE 02 02",NA,"election_day","UKRAINIAN AMERICAN CITIZENS CLUB SOCIAL HALL","302 MANSFIELD BLVD, CARNEGIE, PA 15106","1180202","ORR","2020-11-02",NA,"LIBRARY"
"156","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180203-1","CARNEGIE 02 03",NA,"election_day","ANDREW CARNEGIE LIBRARY","300 BEECHWOOD AVE, CARNEGIE, PA 15106","1180203","ORR","2020-11-02",NA,"GOV BLDG"
"157","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1180204-1","CARNEGIE 02 04",NA,"election_day","ANDREW CARNEGIE LIBRARY","300 BEECHWOOD AVE, CARNEGIE, PA 15106","1180204","ORR","2020-11-02",NA,"PUB CENTER"
"158","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190001-1","CASL SHANNON 00 01",NA,"election_day","MYRTLE AVENUE ELEMENTARY SCHOOL GYM","3724 MYRTLE AVE, PITTSBURGH, PA 15234","1190001","ORR","2020-11-02",NA,"FIRE DEPT"
"159","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190002-1","CASL SHANNON 00 02",NA,"election_day","MYRTLE AVENUE ELEMENTARY SCHOOL GYM","3724 MYRTLE AVE, PITTSBURGH, PA 15234","1190002","ORR","2020-11-02",NA,"FIRE DEPT"
"160","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190003-1","CASL SHANNON 00 03",NA,"election_day","CASTLE SHANNON MUNI CTR CONF RM","3310 MCROBERTS RD, PITTSBURGH, PA 15234","1190003","ORR","2020-11-02",NA,"RELIGIOUS"
"161","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190004-1","CASL SHANNON 00 04",NA,"election_day","MYRTLE ELEMENTARY SCHOOL GYM","3724 MYRTLE AVE, PITTSBURGH, PA 15234","1190004","ORR","2020-11-02",NA,"RELIGIOUS"
"162","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190005-1","CASL SHANNON 00 05",NA,"election_day","COMMUNITY LIBRARY MULTI PURP RM","3677 MYRTLE AVE, PITTSBURGH, PA 15234","1190005","ORR","2020-11-02",NA,"RELIGIOUS"
"163","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190006-1","CASL SHANNON 00 06",NA,"election_day","MYRTLE SCHOOL GYM","3724 MYRTLE AVE, PITTSBURGH, PA 15234","1190006","ORR","2020-11-02",NA,"RELIGIOUS"
"164","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190006-2","CASL SHANNON 00 06",NA,"election_day","MYRTLE SCHOOL GYM","3724 MYRTLE AVE, PITTSBURGH, PA 15234","1190006","ORR","2020-11-02",NA,"RELIGIOUS"
"165","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190007-1","CASL SHANNON 00 07",NA,"election_day","COMMUNITY LIBRARY MULTI PURP RM","3677 MYRTLE AVE, PITTSBURGH, PA 15234","1190007","ORR","2020-11-02",NA,"RELIGIOUS"
"166","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1190008-1","CASL SHANNON 00 08",NA,"election_day","CASTLE SHANNON MUNI CTR CONF RM","3310 MCROBERTS RD, PITTSBURGH, PA 15234","1190008","ORR","2020-11-02",NA,"OTHER"
"167","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1200001-1","CHALFANT 00 01",NA,"election_day","CHALFANT COMMUNITY CENTER","218 NORTH AVE, EAST PITTSBURGH, PA 15112","1200001","ORR","2020-11-02",NA,"OTHER"
"168","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1210001-1","CHESWICK 00 01",NA,"election_day","CHESWICK VOL FIRE CO.","1411 SPRUCE ST, CHESWICK, PA 15024","1210001","ORR","2020-11-02",NA,"RELIGIOUS"
"169","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1210002-1","CHESWICK 00 02",NA,"election_day","CHESWICK VOL, FIRE CO.","1411 SPRUCE ST, CHESWICK, PA 15024","1210002","ORR","2020-11-02",NA,"RELIGIOUS"
"170","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1220001-1","CHURCHILL 00 01",NA,"election_day","CHURCHILL BOROUGH BUILDING","2300 WILLIAM PENN HWY, PITTSBURGH, PA 15235","1220001","ORR","2020-11-02",NA,"RELIGIOUS"
"171","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1220002-1","CHURCHILL 00 02",NA,"election_day","ST JOHN FISHER PARISH","33 LEWIN LA, PITTSBURGH, PA 15221","1220002","ORR","2020-11-02",NA,"GOV BLDG"
"172","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1220003-1","CHURCHILL 00 03",NA,"election_day","ST JOHN FISHER PARISH","33 LEWIN LA, PITTSBURGH, PA 15221","1220003","ORR","2020-11-02",NA,"OTHER"
"173","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1220004-1","CHURCHILL 00 04",NA,"election_day","BEULAH PRESBYTERIAN CHURCH - COMMUNITY ROOM","2500 MCCRADY RD, PITTSBURGH, PA 15235","1220004","ORR","2020-11-02",NA,"GOV BLDG"
"174","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230101-1","CLAIRTON 01 01",NA,"election_day","PINE RUN UNITED METHODIST","901 N SIXTH ST, CLAIRTON, PA 15025","1230101","ORR","2020-11-02",NA,"GOV BLDG"
"175","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230102-1","CLAIRTON 01 02",NA,"election_day","WILSON PRESBYTERIAN CHURCH","400 N FOURTH ST, CLAIRTON, PA 15025","1230102","ORR","2020-11-02",NA,"OTHER"
"176","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230103-1","CLAIRTON 01 03",NA,"election_day","WILSON PRESBYTERIAN CHURCH","400 N FOURTH ST, CLAIRTON, PA 15025","1230103","ORR","2020-11-02",NA,"OTHER"
"177","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230201-1","CLAIRTON 02 01",NA,"election_day","G.W. CARVER HALL MANAGEMENT OFFICE","565 REED ST, CLAIRTON, PA 15025","1230201","ORR","2020-11-02",NA,"CLUB"
"178","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230202-1","CLAIRTON 02 02",NA,"election_day","G.W. CARVER HALL MANAGEMENT OFFICE","565 REED ST, CLAIRTON, PA 15025","1230202","ORR","2020-11-02",NA,"OTHER"
"179","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230203-1","CLAIRTON 02 03",NA,"election_day","FIRST UNITED METHODIST RAMP DOOR","500 THOMPSON AVE, CLAIRTON, PA 15025","1230203","ORR","2020-11-02",NA,"GOV BLDG"
"180","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230301-1","CLAIRTON 03 01",NA,"election_day","FIRST UNITED METHODIST RAMP DOOR","500 THOMPSON AVE, CLAIRTON, PA 15025","1230301","ORR","2020-11-02",NA,"RELIGIOUS"
"181","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230302-1","CLAIRTON 03 02",NA,"election_day","FIRST UNITED METHODIST RAMP DOOR","500 THOMPSON AVE, CLAIRTON, PA 15025","1230302","ORR","2020-11-02",NA,"GOV BLDG"
"182","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230303-1","CLAIRTON 03 03",NA,"election_day","CLAIRTON MUNICIPAL BLDG","551 RAVENSBURG BLVD, CLAIRTON, PA 15025","1230303","ORR","2020-11-02",NA,"GOV BLDG"
"183","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230401-1","CLAIRTON 04 01",NA,"election_day","G.W. CARVER HALL MANAGEMENT OFFICE","565 REED ST, CLAIRTON, PA 15025","1230401","ORR","2020-11-02",NA,"VETERAN"
"184","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230402-1","CLAIRTON 04 02",NA,"election_day","CLAIRTON MUNICIPAL BUILDING","551 RAVENSBURG BLVD, PITTSBURGH, PA 15025","1230402","ORR","2020-11-02",NA,"VETERAN"
"185","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1230403-1","CLAIRTON 04 03",NA,"election_day","CLAIRTON MUNICIPAL BUILDING","551 RAVENSBURG BLVD, CLAIRTON, PA 15025","1230403","ORR","2020-11-02",NA,"VETERAN"
"186","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240001-1","COLLIER 00 01",NA,"election_day","COLLIER COMMUNITY PARK","5 PVT LOBAUGH DRIVE, OAKDALE, PA 15071","1240001","ORR","2020-11-02",NA,"GOV BLDG"
"187","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240002-1","COLLIER 00 02",NA,"election_day","RENNERDALE VOL. CO.","30 SUBURBAN AVE, PRESTO, PA 15106","1240002","ORR","2020-11-02",NA,"GOV BLDG"
"188","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240003-1","COLLIER 00 03",NA,"election_day","CLUBHOUSE","160 CLOVERLEAF DR, CARNEGIE, PA 15106","1240003","ORR","2020-11-02",NA,"PUB CENTER"
"189","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240004-1","COLLIER 00 04",NA,"election_day","VILLAGE OF NEVILLE PARK","100 NEVILLE PARK BLVD, PRESTO, PA 15017","1240004","ORR","2020-11-02",NA,"SCHOOL"
"190","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240005-1","COLLIER 00 05",NA,"election_day","COLLIER TOWNSHIP MUNICIPAL BUILDING","2418 HILLTOP RD, PRESTO, PA 15142","1240005","ORR","2020-11-02",NA,"RELIGIOUS"
"191","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1240006-1","COLLIER 00 06",NA,"election_day","CARNEGIE PRESBYTERIAN CHURCH","219 EWING RD, CARNEGIE, PA 15106","1240006","ORR","2020-11-02",NA,"VETERAN"
"192","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250101-1","CORAOPOLIS 01 01",NA,"election_day","ARMORY BUILDING","835 FIFTH AVE, CORAOPOLIS, PA 15108","1250101","ORR","2020-11-02",NA,"VETERAN"
"193","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250102-1","CORAOPOLIS 01 02",NA,"election_day","ARMORY BUILDING","835 FIFTH AVE, CORAOPOLIS, PA 15108","1250102","ORR","2020-11-02",NA,"GOV BLDG"
"194","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250200-1","CORAOPOLIS 02 00",NA,"election_day","VFW POST 402","412 MULBERRY ST, CORAOPOLIS, PA 15108","1250200","ORR","2020-11-02",NA,"GOV BLDG"
"195","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250301-1","CORAOPOLIS 03 01",NA,"election_day","VFW POST 402","412 MULBERRY ST, CORAOPOLIS, PA 15108","1250301","ORR","2020-11-02",NA,"PUB CENTER"
"196","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250302-1","CORAOPOLIS 03 02",NA,"election_day","VFW POST 402","412 MULBERRY ST, CORAOPOLIS, PA 15108","1250302","ORR","2020-11-02",NA,"RELIGIOUS"
"197","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250401-1","CORAOPOLIS 04 01",NA,"election_day","NEW CORAOPOLIS BORO BLDG.","1301 4TH AVE, CORAOPOLIS, PA 15108","1250401","ORR","2020-11-02",NA,"RELIGIOUS"
"198","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1250402-1","CORAOPOLIS 04 02",NA,"election_day","NEW CORAOPOLIS BORO BLDG","1301 4TH AVE, CORAOPOLIS, PA 15108","1250402","ORR","2020-11-02",NA,"PUB CENTER"
"199","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260101-1","CRAFTON 01 01",NA,"election_day","COMMUNITY CENTER SIDE ENT ELEV 2ND FL","140 BRADFORD AVE, PITTSBURGH, PA 15205","1260101","ORR","2020-11-02",NA,"RELIGIOUS"
"200","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260102-1","CRAFTON 01 02",NA,"election_day","CRAFTON ELEMENTARY SCHOOL","1874 CRAFTON BLVD, PITTSBURGH, PA 15205","1260102","ORR","2020-11-02",NA,"PUB CENTER"
"201","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260201-1","CRAFTON 02 01",NA,"election_day","ST MATTHEWS CHURCH HALL","45 EAST STEUBEN ST ST, PITTSBURGH, PA 15205","1260201","ORR","2020-11-02",NA,"RELIGIOUS"
"202","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260202-1","CRAFTON 02 02",NA,"election_day","AMERICAN LEGION FRANK R. KIRK POST 145","1 AMERICAN LEGION PLZ, PITTSBURGH, PA 15205","1260202","ORR","2020-11-02",NA,"RELIGIOUS"
"203","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260301-1","CRAFTON 03 01",NA,"election_day","AMERICAN LEGION FRANK R. KIRK POST 145","1 AMERICAN LEGION PLZ, PITTSBURGH, PA 15205","1260301","ORR","2020-11-02",NA,"SCHOOL"
"204","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1260302-1","CRAFTON 03 02",NA,"election_day","HAWTHORNE AVE PRESBYTERIAN CHURCH SUN SCH RM","90 HAWTHORNE AVE, PITTSBURGH, PA 15205","1260302","ORR","2020-11-02",NA,"SCHOOL"
"205","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1270100-1","CRESCENT 01 00",NA,"election_day","CRESCENT TOWNSHIP BUILDING","225 SPRING RUN RD, CRESCENT, PA 15046","1270100","ORR","2020-11-02",NA,"GOV BLDG"
"206","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1270200-1","CRESCENT 02 00",NA,"election_day","CRESCENT TOWNSHIP BUILDING","225 SPRING RUN RD, CRESCENT, PA 15046","1270200","ORR","2020-11-02",NA,"GOV BLDG"
"207","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1280001-1","DORMONT 00 01",NA,"election_day","DORMONT POOL / THOMAS R. LLOYD RECREATION CENTER","1801 DORMONT AVE, PITTSBURGH, PA 15216","1280001","ORR","2020-11-02",NA,"OTHER"
"208","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1280002-1","DORMONT 00 02",NA,"election_day","MT LEBANON UNITED METHODIST - ASBURY CENTER","3319 W LIBERTY AVE, PITTSBURGH, PA 15216","1280002","ORR","2020-11-02",NA,"RELIGIOUS"
"209","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1280003-1","DORMONT 00 03",NA,"election_day","NORTHWAY CHRISTIAN COMMUNITY CHURCH RM 101","2865 ESPY AVE, PITTSBURGH, PA 15216","1280003","ORR","2020-11-02",NA,"RELIGIOUS"
"210","2020-11-03","PA","ALLEGHENY","ALLEGHENY","county","1280004-1","DORMONT 00 04",NA,"election_day","DORMONT POOL / THOMAS R. LLOYD REC CENTER","1801 DORMONT AVE, PITTSBURGH, PA 15216","1280004","ORR","2020-11-02",NA,"APT"
